advice_date	observation_id	original_crop_name	advice_text_english
2015-10-13	ts_ran_sha_bul_0009_aug15_0_cott_a_2015-10-12	Cotton	 \tRemove the infected plants and destroy them. Remove the weeds in the field. spray 2 ml profinophos or 1.5 grams of acephate along with 1 ml of tritan or sandovit
2015-10-13	ts_ran_sha_bul_0002_jun15_0_cott_a_2015-10-12	Cotton	 \tRemove the infected plants and destroy them. Remove the weeds in the field. spray 2 ml profinophos or 1.5 grams of acephate along with 1 ml of tritan or sandovit
2015-10-13	ts_ran_sha_bul_0001_jun15_0_cott_a_2015-10-12	Cotton	 \tRemove the infected plants and destroy them. Remove the weeds in the field. spray 2 ml profinophos or 1.5 grams of acephate along with 1 ml of tritan or sandovit
2015-10-13	ts_ran_sha_kot_0010_sep15_0_cott_a_2015-10-10	Cotton	 \tRemove the infected plants and destroy them. Remove the weeds in the field. spray 2 ml profinophos or 1.5 grams of acephate along with 1 ml of tritan or sandovit
2015-10-13	ts_ran_sha_bul_0014_sep15_0_cott_a_2015-10-12	Cotton	 \tFor the control of the sucking pests spray 0.5 ml imidachloprid or acephate 1.5 grams or fipronil 2 ml along with 5 % NSKE. 
2015-10-13	ts_ran_sha_yel_0003_jun15_0_cott_a_2015-10-11	Cotton	 \tRemove the infected plants and destroy them. Remove the weeds in the field. spray 2 ml profinophos or 1.5 grams of acephate along with 1 ml of tritan or sandovit
2015-10-13	ts_ran_sha_yel_0004_aug15_0_cott_a_2015-10-11	Cotton	 \tfor the control of the sucking pests spray 0.5 ml imidachloprid or acephate 1.5 grams or fipronil 2 ml along with 5 % NSKE
2015-10-13	ts_ran_sha_mah_0005_sep15_0_cott_a_2015-10-11	Cotton	 \tfor the control of the sucking pests spray 0.5 ml imidachloprid or acephate 1.5 grams or fipronil 2 ml along with 5 % NSKE
2015-10-13	ts_med_gaj_ahm_0029_sep15_21_cucu_b_2015-10-12	Cucumber	 \tUse yellow sticky traps and hang them atleast 1 ft above the crop level. apply grease periodically at 15 days interval on the paper or on the tin and spray triazophos 2ml per lit
2015-10-13	ts_ran_sha_bul_0016_sep15_0_redg_a_2015-10-12	Redgram	For the control of the euproctis spray asiphate 2 grams or profinophos 2 ml per lit of water
2015-10-13	ts_ran_sha_bul_0012_aug15_0_redg_a_2015-10-12	Redgram	For the control of the euproctis spray asiphate 2 grams or profinophos 2 ml per lit of water
2015-10-13	ts_med_gaj_ahm_0028_sep15_11_ridg_a_2015-10-12	Ridgegourd	spray multiplex 2 grams per lit twice at 7 days interval.
\n \tSpray triazophos (hostathion) 2 ml or Acephate 1.5 grams . Install yellow sticky traps For Fruit rot spray copper oxy chloride 3 grams or mancozeb 2 ml 
2015-10-13	ts_ran_sha_bul_0013_aug15_0_rice_a_2015-10-12	Rice	along with urea apply 15 kgs of potash.
2015-10-13	ts_ran_sha_bul_0005_aug15_0_rice_a_2015-10-12	Rice	 \t**For the control of the stem borer spray kloranitroprol 4 kgs or 8 kgs of cartap hydrochloride per acere . After application of the granules make sure the water level should be around 5 cms in the field or spray cartap hydrochloride (padan) 2 grams or acephate (asitaf) 1.5 grams per lit of water.
2015-10-13	ts_med_gaj_ahm_0002_jul15_0_rice_a_2015-10-12	Rice	 \t**For the control of the stem borer spray kloranitroprol 4 kgs or 8 kgs of cartap hydrochloride per acere . After application of the granules make sure the water level should be around 5 cms in the field or spray cartap hydrochloride (padan) 2 grams or acephate (asitaf) 1.5 grams per lit of water.
2015-10-13	ts_ran_sha_bul_0004_aug15_0_rice_a_2015-10-12	Rice	 \t**For the control of the stem borer spray kloranitroprol 4 kgs or 8 kgs of cartap hydrochloride per acere . After application of the granules make sure the water level should be around 5 cms in the field or spray cartap hydrochloride (padan) 2 grams or acephate (asitaf) 1.5 grams per lit of water.
2015-10-15	ts_med_war_war_0001_jul15_0_cott_a_2015-10-14	Cotton	Sucking Pest complex: Spray imidachloprid @ 0.4 ml or acetamiprid 0.4 gram / liter water
2015-10-15	ts_med_war_war_0022_sep15_6_cucu_b_2015-10-14	Cucumber	spray mancojeb 2.5 grams or Metalaxyl m.z 2 grams 
2015-10-15	ts_med_war_war_0025_sep15_16_lady_b_2015-10-14	Ladyfinger	For the control of powdery mildew 2 ml or dinocap 1 ml per lit of water.
\nfor the control of jassids spray imidachloprid 0.5 ml or dimethoate 2ml or fipronil 2 ml per lit of water.
2015-10-15	ts_med_war_war_0001_aug15_19_lady_c_2015-10-14	Ladyfinger	For the control of powdery mildew 2 ml or dinocap 1 ml per lit of water.
\nfor the control of jassids spray imidachloprid 0.5 ml or dimethoate 2ml or fipronil 2 ml per lit of water.
2015-10-15	ts_med_war_war_0023_sep15_23_maiz_d_2015-10-14	Maize	crop is healthy
2015-10-15	ts_med_war_war_0025_sep15_20_maiz_d_2015-10-14	Maize	crop is healthy
2015-10-15	ts_med_war_war_0010_jul15_0_maiz_a_2015-10-14	Maize	For the control of the euproctis spray asiphate 2 grams or profinophos 2 ml per lit of water
2015-10-15	ts_med_war_war_0024_sep15_23_maiz_c_2015-10-14	Maize	Apply carbofuran granules 3kg or spray 1.6 ml of monocrotophos
2015-10-15	ts_med_war_war_0024_sep15_16_rice_b_2015-10-14	Rice	crop is healthy
2015-10-15	ts_med_war_war_0015_jul15_0_rice_a_2015-10-14	Rice	 \tsince the crop is in dough stage control measures are not required.
2015-10-15	ts_med_war_war_0016_jul15_0_rice_a_2015-10-14	Rice	 \tsince the crop is in dough stage control measures are not required.
2015-10-15	ts_med_war_war_0001_jul15_0_rice_a_2015-10-14	Rice	 \t**For the control of the stem borer spray kloranitroprol 4 kgs or 8 kgs of cartap hydrochloride per acere . After application of the granules make sure the water level should be around 5 cms in the field or spray cartap hydrochloride (padan) 2 grams or acephate (asitaf) 1.5 grams per lit of water.
2015-10-15	ts_med_war_war_0023_sep15_6_toma_b_2015-10-14	Tomato	 \tspray Mancozeb 2.5 grams , chlorothalonil 2 grams, propiconojole 1 ml twice at 10 days interval
2015-10-15	ts_med_war_war_0021_aug15_19_toma_a_2015-10-14	Tomato	Remove and destroy the plants. apply coc 3 grams carbendajim+ mancozeb 2 grams .
2015-10-15	ts_med_war_war_0021_sep15_16_bott_c_2015-10-14	Bottlegourd	crop is healthy
2015-10-15	ts_med_war_war_0018_aug15_19_brin_a_2015-10-14	Brinjal	the crop is affected by two pests. for fruit borer remove all the infected fruits and the infected terminal shoots and destoy them either by burning or burrying deep in the soil.After this spray the crop with acephate 1.5 g/lit or  profenophos 2ml/lit.any of these insecticdes can be sprayed by mixing with  5% neem seed kernel extract.
\nFor the control of mites spray wettable sulphur 3g/lit or dicofol 5 ml/lit. 
2015-10-15	ts_med_war_war_0023_sep15_6_chil_a_2015-10-14	Chilli	spray systemic insecticides combining with neem oil for thrips
2015-10-15	ts_med_war_war_0022_sep15_23_clus_c_2015-10-14	ClusterBean	for the control of the borers spray thimethaksam 0.2 grams or rynaksipar 0.5 ml or acephate 1.5 grams per lit
2015-10-15	ts_med_war_war_0003_jul15_0_cott_a_2015-10-14	Cotton	Sucking Pest complex: Spray imidachloprid @ 0.4 ml or acetamiprid 0.4 gram / liter water
2015-10-16	ts_med_nar_thi_0004_sep15_0_suga_a_2015-10-16	Sugarcane	Give Irrigation 
2015-10-16	ts_med_nar_thi_0005_sep15_0_suga_a_2015-10-16	Sugarcane	Give irrigation
2015-10-16	ts_med_war_war_0018_oct15_6_toma_c_2015-10-14	Tomato	spodoptera bait : 1lit Monocrotophos   1 kg jaggery   10 kgs rice bran . make small rounds and place them in the field in evening hours.
2015-10-16	ts_ran_sha_mah_0009_sep15_0_toma_a_2015-10-11	Tomato	spray Mancozeb 2.5 grams , chlorothalonil 2 grams, propiconojole 1 ml twice at 10 days interval
2015-10-16	ts_ran_sha_bul_0016_sep15_0_toma_a_2015-10-12	Tomato	spray Mancozeb 2.5 grams , chlorothalonil 2 grams, propiconojole 1 ml twice at 10 days interval
2015-10-16	ts_med_nar_thi_0003_sep15_0_suga_a_2015-10-16	Sugarcane	Apply Irrigation
2015-10-16	ts_med_nar_thi_0002_sep15_0_suga_a_2015-10-16	Sugarcane	Apply water
2015-10-16	ts_med_nar_thi_0001_sep15_0_suga_a_2015-10-16	Sugarcane	Apply Irrigation
2015-10-16	ts_med_nar_gol_0003_aug15_0_rice_b_2015-10-16	Rice	since the crop is in dough stage control measures are not required.
2015-10-16	ts_med_nar_lin_0001_jul15_0_rice_a_2015-10-16	Rice	since the crop is in dough stage control measures are not required.
2015-10-16	ts_med_nar_lin_0002_jul15_0_rice_a_2015-10-16	Rice	since the crop is in dough stage control measures are not required.
2015-10-16	ts_med_nar_lin_0006_aug15_0_rice_a_2015-10-16	Rice	since the crop is in dough stage control measures are not required.
2015-10-16	ts_med_war_war_0021_aug15_0_ridg_a_2015-10-14	Ridgegourd	fix 4-6 Methyl Eugenol traps in the field. virus is transmitted by aphids. For the control of the aphids spray imidachloprid 0.5 grams or dimethoate 2 ml per lit of water.
2015-10-16	ts_med_nar_bra_0002_oct15_0_redg_b_2015-10-16	Redgram	 \tFor the control of the euproctis spray asiphate 2 grams or profinophos 2 ml per lit of water
2015-10-16	ts_med_nar_lin_0004_oct15_0_redg_b_2015-10-16	Redgram	 \tRemove the infected plants. Drench with Coc 3 grams or carbendajim 1 gram per lit.
2015-10-16	ts_med_nar_bra_0001_oct15_0_redg_b_2015-10-16	Redgram	If water is available irrigate once
2015-10-19	ts_ran_sha_paa_0012_oct15_0_chic_a_2015-10-18	Chickpea_Bengalgram	 \tRemove and destroy the plants. apply coc 3 grams carbendajim+ mancozeb 2 grams .
2015-10-19	ts_ran_sha_maa_0012_sep15_0_caul_a_2015-10-19	Cauliflower	 \tspray 2 grams of asiphate or 2 ml of profinophos or 1 ml indaxicarb or 0.3 ml spinosad or 0.3 ml flubendamide per lit of water.
2015-10-19	ts_ran_sha_maa_0014_sep15_0_chil_a_2015-10-19	Chilli	 \tspray systemic insecticides combining with neem oil for thrips
2015-10-19	ts_ran_sha_maa_0001_jun15_0_cott_a_2015-10-19	Cotton	 \tFor the control of the sucking pests spray 0.5 ml imidachloprid or acephate 1.5 grams or fipronil 2 ml along with 5 % NSKE. 
2015-10-19	ts_ran_sha_kot_0002_aug15_0_redg_a_2015-10-18	Redgram	crop is at flowering stage and it is lightly be affected by pod borer .observe the crop regularly for the presence of pod borer . Erect pheremone traps @ 4-6 per acre. If incidence is severe spray 1 ml indaxicarb or 0.3 or spinosad 0.3 ml or flubendamide 0.3 ml per lit of water along with5 % NSKE.
2015-10-19	ts_ran_sha_maa_0006_sep15_0_rice_a_2015-10-19	Rice	since the crop is in dough stage control measures are not required.
2015-10-19	ts_ran_sha_kot_0004_aug15_0_rice_a_2015-10-18	Rice	**For the control of the stem borer spray kloranitroprol 4 kgs or 8 kgs of cartap hydrochloride per acere . After application of the granules make sure the water level should be around 5 cms in the field or spray cartap hydrochloride (padan) 2 grams or acephate (asitaf) 1.5 grams per lit of water.
2015-10-19	ts_ran_sha_kot_0008_oct15_0_toma_a_2015-10-18	Tomato	For Blossom End rot dont give irrigation. Instead of urea spray calcium Ammonium Nitrate. spray 10 grams of calcium nitrate per lit of water
2015-10-19	ts_ran_sha_maa_0014_sep15_0_toma_a_2015-10-19	Tomato	spray fipronil 2 ml along with 5 % NSKE 
2015-10-19	ts_ran_sha_rav_0006_aug15_0_rice_a_2015-10-19	Rice	For the control of stem borer spray chloranitriprol 0.4 ml or cartap hydrochloride 2 grams or asiphate 1.5 grams per lit of water.
2015-10-19	ts_ran_sha_maa_0004_sep15_0_rice_a_2015-10-19	Rice	 \tFor the control of stem borer spray chloranitriprol 0.4 ml or cartap hydrochloride 2 grams or asiphate 1.5 grams per lit of water.
2015-10-19	ts_ran_sha_maa_0005_aug15_0_cott_a_2015-10-19	Cotton	 \tFor the control of the sucking pests spray 0.5 ml imidachloprid or acephate 1.5 grams or fipronil 2 ml along with 5 % NSKE. 
2015-10-19	ts_ran_sha_rav_0003_sep15_0_cott_a_2015-10-19	Cotton	 \tFor the control of the sucking pests spray 0.5 ml imidachloprid or acephate 1.5 grams or fipronil 2 ml along with 5 % NSKE. 
2015-10-19	ts_ran_sha_rav_0004_aug15_0_cott_a_2015-10-19	Cotton	 \tFor the control of the sucking pests spray 0.5 ml imidachloprid or acephate 1.5 grams or fipronil 2 ml along with 5 % NSKE. 
2015-10-19	ts_ran_sha_rav_0002_aug15_0_cott_a_2015-10-19	Cotton	 \tFor the control of the sucking pests spray 0.5 ml imidachloprid or acephate 1.5 grams or fipronil 2 ml along with 5 % NSKE. 
2015-10-19	ts_ran_sha_rav_0001_aug15_0_jasm_a_2015-10-19	Jasmine	spray coragin 0.3 ml or acephate 1.5 grams or profinophos 2 ml.Bud borer put the eggs in the flowers so plough the soil and spray folidol dust.spray corajin 0.3 ml or profinophos 2 ml or acephate 1.5 grams for the control of leaf spot spray carbendajim 1 gram . for the control of the zinc deficiency spray zinc sulphate 10 kgs .
2015-10-19	ts_ran_sha_rav_0002_aug15_0_jasm_a_2015-10-19	Jasmine	spray coragin 0.3 ml or acephate 1.5 grams or profinophos 2 ml.Bud borer put the eggs in the flowers so plough the soil and spray folidol dust.spray corajin 0.3 ml or profinophos 2 ml or acephate 1.5 grams for the control of leaf spot spray carbendajim 1 gram . for the control of the zinc deficiency spray zinc sulphate 10 kgs .
2015-10-19	ts_ran_sha_rav_0007_sep15_0_jasm_a_2015-10-19	Jasmine	spray coragin 0.3 ml or acephate 1.5 grams or profinophos 2 ml.Bud borer put the eggs in the flowers so plough the soil and spray folidol dust.spray corajin 0.3 ml or profinophos 2 ml or acephate 1.5 grams for the control of leaf spot spray carbendajim 1 gram . for the control of the zinc deficiency spray zinc sulphate 10 kgs .
2015-10-19	ts_ran_sha_maa_0015_sep15_0_redg_a_2015-10-19	Redgram	For the control of the euproctis spray asiphate 2 grams or profinophos 2 ml per lit of water
2015-10-19	ts_ran_sha_maa_0013_sep15_0_redg_a_2015-10-19	Redgram	For the control of the euproctis spray asiphate 2 grams or profinophos 2 ml per lit of water
2015-10-19	ts_med_mul_mul_0021_sep15_20_brin_c_2015-10-19	Brinjal	crop is healthy
2015-10-19	ts_med_mul_mul_0018_aug15_16_brin_a_2015-10-19	Brinjal	the crop is affected by two pests. for fruit borer remove all the infected fruits and the infected terminal shoots and destoy them either by burning or burrying deep in the soil.After this spray the crop with acephate 1.5 g/lit or profenophos 2ml/lit.any of these insecticdes can be sprayed by mixing with 5% neem seed kernel extract. For the control of mites spray wettable sulphur 3g/lit or dicofol 5 ml/lit. 
2015-10-19	ts_med_mul_mul_0019_aug15_16_bitt_b_2015-10-19	Bittergourd	spray mancojeb 2.5 grams or Metalaxyl m.z 2 grams 
2015-10-19	ts_med_mul_mul_0019_sep15_1_cabb_d_2015-10-19	Cabbage	 \tFor the control of the leaf eating caterpillar spray profinophos 2 ml or asiphate 1.5 grams or spinosad 0.3 ml along with 5 % NSKE
2015-10-19	ts_med_mul_mul_0018_oct15_19_clus_b_2015-10-19	ClusterBean	crop is healthy
2015-10-19	ts_med_mul_mul_0017_oct15_10_clus_b_2015-10-19	ClusterBean	For the control of the sucking pests spray 0.5 ml imidachloprid or acephate 1.5 grams or fipronil 2 ml along with 5 % NSKE. 
2015-10-19	ts_med_mul_mul_0011_jul15_0_cott_a_2015-10-19	Cotton	spray acephate 1.5 grams or Monocrotophos 2 ml or dimethoate 2 ml per lit
2015-10-19	ts_med_mul_mul_0012_jul15_0_cott_a_2015-10-19	Cotton	 \tspray acephate 1.5 grams or Monocrotophos 2 ml or dimethoate 2 ml per lit
2015-10-19	ts_med_mul_mul_0011_oct15_10_lady_b_2015-10-19	Ladyfinger	spray acephate 1.5 grams or imidachloprid 0.4 ml per lit of water
2015-10-19	ts_med_mul_mul_0021_sep15_20_maiz_b_2015-10-19	Maize	Apply carbofuran granules 3kg or spray 1.6 ml of monocrotophos
2015-10-19	ts_med_mul_mul_0019_sep15_20_maiz_f_2015-10-19	Maize	Apply carbofuran granules 3kg or spray 1.6 ml of monocrotophos
2015-10-19	ts_med_mul_mul_0005_jul15_0_maiz_a_2015-10-19	Maize	 \tFor the control of the euproctis spray asiphate 2 grams or profinophos 2 ml per lit of water
2015-10-19	ts_med_mul_mul_0017_aug15_0_rice_a_2015-10-19	Rice	 \tFor the control of stem borer spray chloranitriprol 0.4 ml or cartap hydrochloride 2 grams or asiphate 1.5 grams per lit of water.
2015-10-19	ts_med_mul_mul_0019_sep15_20_snak_e_2015-10-19	Snakegourd	Drench the pits with 2 grams of benomyl or carbendajim
2015-10-19	ts_med_mul_mul_0016_aug15_17_toma_a_2015-10-19	Tomato	 \tspray Mancozeb 2.5 grams , chlorothalonil 2 grams, propiconojole 1 ml twice at 10 days interval
2015-10-19	ts_med_mul_mul_0019_aug15_0_toma_c_2015-10-19	Tomato	 \tspray Mancozeb 2.5 grams , chlorothalonil 2 grams, propiconojole 1 ml twice at 10 days interval
2015-10-19	ts_med_mul_mul_0021_oct15_30_toma_d_2015-10-19	Tomato	crop is healthy
2015-10-20	ts_ran_sha_kot_0009_sep15_0_berr_a_2015-10-19	Ber	This is not ber
2015-10-20	ts_med_jin_gum_0007_oct15_0_bitt_b_2015-10-19	Bittergourd	Remove the virus infected plants and destroy them. virus is transmitted by the aphids. For the control of the aphids spray dimethoate 2 ml or asiphate 1.5 grams per lit of water.
2015-10-20	ts_med_jin_gum_0010_oct15_0_bitt_d_2015-10-19	Bittergourd	 \tRemove the virus infected plants and destroy them. virus is transmitted by the aphids. For the control of the aphids spray dimethoate 2 ml or asiphate 1.5 grams per lit of water.
2015-10-20	ts_med_jin_nal_0007_sep15_0_bitt_b_2015-10-19	Bittergourd	 \tRemove the virus infected plants and destroy them. virus is transmitted by the aphids. For the control of the aphids spray dimethoate 2 ml or asiphate 1.5 grams per lit of water.
2015-10-20	ts_med_jin_nal_0011_oct15_0_bitt_b_2015-10-19	Bittergourd	Remove the virus infected plants and destroy them. virus is transmitted by the aphids. For the control of the aphids spray dimethoate 2 ml or asiphate 1.5 grams per lit of water.
2015-10-20	ts_med_jin_nal_0020_oct15_0_bitt_a_2015-10-19	Bittergourd	 \tspray mancojeb 2.5 grams or Metalaxyl m.z 2 grams 
2015-10-20	ts_med_jin_gum_0010_sep15_0_brin_c_2015-10-19	Brinjal	 \tthe crop is affected by two pests. for fruit borer remove all the infected fruits and the infected terminal shoots and destoy them either by burning or burrying deep in the soil.After this spray the crop with acephate 1.5 g/lit or profenophos 2ml/lit.any of these insecticdes can be sprayed by mixing with 5% neem seed kernel extract. For the control of mites spray wettable sulphur 3g/lit or dicofol 5 ml/lit. 
2015-10-20	ts_med_jin_gum_0013_oct15_0_brin_a_2015-10-19	Brinjal	 \tthe crop is affected by two pests. for fruit borer remove all the infected fruits and the infected terminal shoots and destoy them either by burning or burrying deep in the soil.After this spray the crop with acephate 1.5 g/lit or profenophos 2ml/lit.any of these insecticdes can be sprayed by mixing with 5% neem seed kernel extract. For the control of mites spray wettable sulphur 3g/lit or dicofol 5 ml/lit. 
2015-10-20	ts_med_jin_nal_0015_jul15_0_brin_a_2015-10-19	Brinjal	 \tthe crop is affected by two pests. for fruit borer remove all the infected fruits and the infected terminal shoots and destoy them either by burning or burrying deep in the soil.After this spray the crop with acephate 1.5 g/lit or profenophos 2ml/lit.any of these insecticdes can be sprayed by mixing with 5% neem seed kernel extract. For the control of mites spray wettable sulphur 3g/lit or dicofol 5 ml/lit. 
2015-10-20	ts_med_jin_nal_0017_oct15_0_brin_a_2015-10-19	Brinjal	 \tthe crop is affected by two pests. for fruit borer remove all the infected fruits and the infected terminal shoots and destoy them either by burning or burrying deep in the soil.After this spray the crop with acephate 1.5 g/lit or profenophos 2ml/lit.any of these insecticdes can be sprayed by mixing with 5% neem seed kernel extract. For the control of mites spray wettable sulphur 3g/lit or dicofol 5 ml/lit. 
2015-10-20	ts_med_jin_nal_0014_jul15_0_brin_a_2015-10-19	Brinjal	 \tRemove the infected parts and destroy them . spray flubendamide 0.3 ml or propinophos 2 ml or acephate 1.5 grams or thiodicarb 2 grams or quinolphos 2 ml or yamamectin benzoate 0.3 ml per lit of water.
2015-10-20	ts_med_jin_nal_0011_jul15_0_lady_a_2015-10-19	Ladyfinger	 \tspray acephate 1.5 grams or imidachloprid 0.4 ml per lit of water
2015-10-20	ts_med_jin_nal_0010_jul15_0_lady_a_2015-10-19	Ladyfinger	 \tspray acephate 1.5 grams or imidachloprid 0.4 ml per lit of water
2015-10-20	ts_med_jin_gum_0013_oct15_0_lady_b_2015-10-19	Ladyfinger	 \tspray acephate 1.5 grams or imidachloprid 0.4 ml per lit of water
2015-10-20	ts_ran_sha_mas_0017_sep15_0_redg_a_2015-10-19	Redgram	spray acephate 1.5 grams or imidachloprid 0.4 ml per lit of water
2015-10-20	ts_ran_sha_mas_0010_oct15_0_rice_a_2015-10-19	Rice	 \tFor the control of stem borer spray chloranitriprol 0.4 ml or cartap hydrochloride 2 grams or asiphate 1.5 grams per lit of water.
2015-10-20	ts_med_jin_gum_0006_aug15_0_ridg_a_2015-10-19	Ridgegourd	for the control of the virus spray acephate 1.5 grams
2015-10-20	ts_med_jin_gum_0010_sep15_0_ridg_a_2015-10-19	Ridgegourd	fix 4-6 Methyl Eugenol traps in the field. virus is transmitted by aphids. For the control of the aphids spray imidachloprid 0.5 grams or dimethoate 2 ml per lit of water.
\n \tfor the control of downy mildew spray metaxyl MZ 45 or saimaxnil M.Z 2 grams . for the control of the virus spray acephate 1.5 grams
2015-10-20	ts_med_jin_gum_0008_sep15_0_ridg_a_2015-10-19	Ridgegourd	fix 4-6 Methyl Eugenol traps in the field. virus is transmitted by aphids. For the control of the aphids spray imidachloprid 0.5 grams or dimethoate 2 ml per lit of water.
\n \tfor the control of downy mildew spray metaxyl MZ 45 or saimaxnil M.Z 2 grams . for the control of the virus spray acephate 1.5 grams
2015-10-20	ts_med_jin_ant_0001_sep15_0_toma_b_2015-10-19	Tomato	spray Mancozeb 2.5 grams , chlorothalonil 2 grams, propiconojole 1 ml twice at 10 days interval
2015-10-20	ts_med_jin_ant_0002_sep15_0_toma_d_2015-10-19	Tomato	spray Mancozeb 2.5 grams , chlorothalonil 2 grams, propiconojole 1 ml twice at 10 days interval
2015-10-20	ts_ran_sha_paa_0001_aug15_0_toma_a_2015-10-19	Tomato	spray tymithaoxim 0.2 grams or ranaoxypir 0.5ml or profinophos 2 ml along with 5%NSKE For the control of Bacterial spot spray stretocyclin 2 grams with copper oxy chloride in 10 lit of water twice at 10 days interval. For the control of the virus spray acephate 1.5 grams or fipronil 2 ml or dimethoate 2 ml per lit of water.
2015-10-20	ts_ran_sha_mas_0004_sep15_0_toma_a_2015-10-19	Tomato	spray tymithaoxim 0.2 grams or ranaoxypir 0.5ml or profinophos 2 ml along with 5%NSKE For the control of Bacterial spot spray stretocyclin 2 grams with copper oxy chloride in 10 lit of water twice at 10 days interval. For the control of the virus spray acephate 1.5 grams or fipronil 2 ml or dimethoate 2 ml per lit of water.
2015-10-20	ts_med_jin_nal_0019_oct15_0_toma_b_2015-10-19	Tomato	spray tymithaoxim 0.2 grams or ranaoxypir 0.5ml or profinophos 2 ml along with 5%NSKE For the control of Bacterial spot spray stretocyclin 2 grams with copper oxy chloride in 10 lit of water twice at 10 days interval. For the control of the virus spray acephate 1.5 grams or fipronil 2 ml or dimethoate 2 ml per lit of water.
2015-10-20	ts_med_jin_nal_0021_oct15_0_toma_a_2015-10-19	Tomato	 \tspray tymithaoxim 0.2 grams or ranaoxypir 0.5ml or profinophos 2 ml along with 5%NSKE For the control of Bacterial spot spray stretocyclin 2 grams with copper oxy chloride in 10 lit of water twice at 10 days interval. For the control of the virus spray acephate 1.5 grams or fipronil 2 ml or dimethoate 2 ml per lit of water.
2015-10-20	ts_ran_sha_kot_0003_aug15_0_rose_a_2015-10-19	Rose	 \tFor the control of the deficiency spray 2 grams of zinc sulphate, 2 grams of boran and 2 grams ferrous sulphate along with mancozeb. Severe pruning of infected shoots. soil application of carbofuran (furadan) 5-10 grams depending the size of the plant and spray the plants with acephate 1.5 grams or dimethoate 2 ml per lit. and the spraying should be repeated @10 days intervals. Destroy the pruned twigs by burning . Keep the basins and field free of weeds
2015-10-20	ts_ran_sha_kot_0006_aug15_0_rose_a_2015-10-19	Rose	 \tFor the control of the deficiency spray 2 grams of zinc sulphate, 2 grams of boran and 2 grams ferrous sulphate along with mancozeb. Severe pruning of infected shoots. soil application of carbofuran (furadan) 5-10 grams depending the size of the plant and spray the plants with acephate 1.5 grams or dimethoate 2 ml per lit. and the spraying should be repeated @10 days intervals. Destroy the pruned twigs by burning . Keep the basins and field free of weeds
2015-10-26	ts_med_nar_bra_0001_oct15_0_redg_b_2015-10-25	Redgram	 \tcrop is healthy.
2015-10-26	ts_med_nar_bra_0002_oct15_0_redg_b_2015-10-25	Redgram	Remove the infected plants. Drench with Coc 3 grams or carbendajim 1 gram per lit.
2015-10-26	ts_med_nar_lin_0003_oct15_0_redg_b_2015-10-25	Redgram	Remove the infected plants. Drench with Coc 3 grams or carbendajim 1 gram per lit.
2015-10-26	ts_med_nar_lin_0004_oct15_0_redg_b_2015-10-25	Redgram	For the control of the cow bug spray monocrotophos 2 ml or acephate 1.5 grams or 2 ml profinophos per lit.
2015-10-26	ts_med_nar_lin_0005_oct15_0_redg_b_2015-10-25	Redgram	 \tRemove the infected plants. Drench with Coc 3 grams or carbendajim 1 gram per lit.
2015-10-26	ts_ran_sha_mah_0003_aug15_0_redg_a_2015-10-25	Redgram	 \tcrop is at flowering stage and it is lightly be affected by pod borer .observe the crop regularly for the presence of pod borer . Erect pheremone traps @ 4-6 per acre. If incidence is severe spray 1 ml indaxicarb or 0.3 or spinosad 0.3 ml or flubendamide 0.3 ml per lit of water along with5 % NSKE.
2015-10-26	ts_ran_sha_mah_0007_sep15_0_redg_a_2015-10-25	Redgram	For the control of the cow bug spray monocrotophos 2 ml or acephate 1.5 grams or 2 ml profinophos per lit.
2015-10-26	ts_med_nar_thi_0006_oct15_0_amla_a_2015-10-25	Amla	its not amla
2015-10-26	ts_med_gaj_ahm_0028_sep15_0_bitt_b_2015-10-24	Bittergourd	Remove the affected leaves and destroy them. Use yellow sticky traps and hang them atleast 1 ft above the crop level. apply grease periodically at 15 days interval on the paper or on the tin and spray triazophos 2ml per lit
2015-10-26	ts_ran_sha_pro_0007_oct15_0_bott_a_2015-10-25	Bottlegourd	Remove the Egg infected leaves and destroy them.
2015-10-26	ts_med_gaj_ahm_0029_sep15_21_brin_a_2015-10-24	Brinjal	Remove the leaves with eggs and destroy them.
2015-10-26	ts_ran_sha_tan_0005_sep15_0_brin_a_2015-10-25	Brinjal	 \tthe crop is affected by two pests. for fruit borer remove all the infected fruits and the infected terminal shoots and destoy them either by burning or burrying deep in the soil.After this spray the crop with acephate 1.5 g/lit or profenophos 2ml/lit.any of these insecticdes can be sprayed by mixing with 5% neem seed kernel extract. For the control of mites spray wettable sulphur 3g/lit or dicofol 5 ml/lit. 
2015-10-26	ts_ran_sha_tan_0002_sep15_0_brin_a_2015-10-25	Brinjal	 \tthe crop is affected by two pests. for fruit borer remove all the infected fruits and the infected terminal shoots and destoy them either by burning or burrying deep in the soil.After this spray the crop with acephate 1.5 g/lit or profenophos 2ml/lit.any of these insecticdes can be sprayed by mixing with 5% neem seed kernel extract. For the control of mites spray wettable sulphur 3g/lit or dicofol 5 ml/lit. 
